,image_link,group_id,entity_name,entity_value,extracted_text
2947,https://m.media-amazon.com/images/I/71sQRxcATSL.jpg,273748,item_weight,1.8 kilogram,"Erhaltlich in zwei Groben 30 Liter 14 Liter 1,8 Kg 1,7 Kg 46x17x39 cm 39x12x31 cm"
2948,https://m.media-amazon.com/images/I/81P-iM16fQL.jpg,252782,item_weight,20.0 kilogram,3.5 cm 2are qudnis 3 20 kg NMELL MEAm ullan `
2949,https://m.media-amazon.com/images/I/61Cxy5JfGML.jpg,847223,item_weight,1.9 kilogram,"Automatic pet feeder Blad (White Stazintess Steel Bonts [] slow feeder Bonts Produdt medd: 43050 Vollese; Sv The product Weight: 1519 Opaly: SL Te material: A95 Suainless Sed Frodutsize: 195, 18x 35 €m Designed by Honeyguardian Made in China EU Responsible Person: RoHS Fe C€ Reg(EU)2019/1020 Art 4 Rep: Amazon Services Euripe, 38 Avenue John F KenndyL-185SLuxbourg; Art-EU-Rep@amazon com ETUI"
2950,https://m.media-amazon.com/images/I/71+w75lkqvL.jpg,412008,wattage,40.0 watt,2 IN 1 BARBECUE GRILL 2 Mode: Automatic Rotation & Manual Rotation ROb 4oW Handle Automatic Rotation Manual Rotation = NOVIV 44.3in | 1126cm 15.9 in / 40.5kcu 2 =
2951,https://m.media-amazon.com/images/I/71Cl-L7mneL.jpg,730429,item_weight,625.0 gram,"Date, week, temperature and time are displayed simultaneously, in two colors for clarity and intuition Temperature Mon Tue 'C Wed Thu 6 F r i Sat Sun Week Time Date"
2952,https://m.media-amazon.com/images/I/7178fDT5qZL.jpg,730429,item_weight,6.25 gram,10 Levels of Brightness 6 6Oe Manual/Automatic Adjustment 26 625 Iu n 26 Wcd Ied Thu Sat Sun 625 625 ann Wed 26 625 Sun Mon Wed 26 625 S Mon Wed 26 Sn 625 om Wed 26 625 Sun Mon Wed 26 625 Snn Mon Wed 26 625 Sn Mon Wed  26 625 Sun Mon Sun Creamy
2953,https://m.media-amazon.com/images/I/81MigIAyXeL.jpg,730429,item_weight,6.25 gram,18 dob 526] 28 823 T: Mam Wed 24 4` 116 sun Wed Thu 26 Sun 1432 625
2954,https://m.media-amazon.com/images/I/71qsJeZ+XDL.jpg,459516,item_volume,3.0 litre,"L'astragalo e noto anche L'Astralagus come ""tragacanth"" che membranaceus e una deriva dal greco e specie vegetale del significa piccola genere Astralagus; nota gamba"". La pianta deve anche come Huang Qi 0 questo nome ai suoi tragacanto mongolo, e steli lunghi e sottili; che una pianta con una assomigliano a piccole lunga storia nella gambe: medicina tradizionale cinese; L'Astralagus e un genere di piante con oltre 3.000 Alcune specie di specie appartenenti alla Astralagus sono in famiglia delle grado di fissare /'azoto leguminose (Fabaceae): dall'aria e quindi di Sono noti per le loro fertilizzare il terreno; forme di crescita Questo Ii rende dei veri graziose @ fiorite: e propri eroi dell'ambientel Weapev?"
2955,https://m.media-amazon.com/images/I/718-XhANm+L.jpg,271537,voltage,120.0 volt,& ) Db-02 6olz AsLitin 5v 8 8 2 1 1 0 PUMY DR AAN OV-127V CLF AR C€
2956,https://m.media-amazon.com/images/I/61F4PlAIPrL.jpg,271537,voltage,120.0 volt,6 3 %1 2 # 1 2 3 ! 1
2957,https://m.media-amazon.com/images/I/61Wrzm50uQL.jpg,563130,item_weight,2.0 pound,Compatible with Airpods 3rd Generation AirPods Znd/Ist AirPods Pro Zndlist AirPods 3 (2016/2019) (2022/2019) (2021)
2958,https://m.media-amazon.com/images/I/61Rj+LchP7L.jpg,152339,item_weight,120.0 kilogram,"OxM OxM 3 IROOK ""Notk Aoc Mie sm5a 8 1"
2959,https://m.media-amazon.com/images/I/41YpKTEwEgL.jpg,252782,item_weight,"[44.0, 50.0] pound","BOys hfigMI Meighi chesi Mas[ S (5) 4- Ks |n LAai 4a 9-74 22-78 , 530  Xs (6) Mtuo 4E 0 2"" 7475 6i 6Ieu 77-78 , (1/61 458. 4ittk L 51-65(5 Tt 7r71. eo 7174 V] (10/121 5450 u-0 66-87 44 1L8 27-29 21-20 , 0t6ta (14/16) EJ-eu 15 tTo 2e-Mi L7i J0I7 77-79 67a+ (18/20) 6-69- I65-IJ ( Ile-I0 U 3+u 31-354 a GIRLS Height Weight chest Maist XIS (5) 10q-{17 € InAI7 Iit 7174. 77-7J. 5eeR Le X5 (6) 45-414 M-Tu9 o 40 (e 7186 74-75 4 -]ee 77-280  Ch (778) 4-58 12160 len Aent 75 71 5 0 97 Zl 3612 (10/171 Da 1t- o 37-74 (14/16) 61-6} - 452-om 16-I054 0-124 27-19 M-74"" IL ( 4-68 . 10.150 Laet Jlis 5 414 4-4"
2960,https://m.media-amazon.com/images/I/711dho87u6L.jpg,709627,item_weight,4.9 kilogram,"ABMESSUNGEN LPF12-DBT-40 Gewicht: 4,9 kg   X 9  0 D 1 178 mm 6 m  0   0 1  ~L Yow^t 0i  4/ ICL U Oa1ot] 135 mm 223 mm a^ SYNTROX 'BATTERY 'LIFEPO4 L MARINE I2VE Lp1tobtI Syntrox Atna 9 ! 4lg Dfut Lifapotf Jonijaod cnt Matont/c Vtion Mouoot} 4+00J* EANt"
2961,https://m.media-amazon.com/images/I/61QiBmWva2L.jpg,523149,item_weight,9.0 gram,PRODUC T D | SPL A Y weight 1 2.6cm 9g 8cm
2962,https://m.media-amazon.com/images/I/81luFr+4+bL.jpg,281678,item_weight,48.0 gram,DETOX ENERGY METABOLISM ENJOY HOT OR COLD HOT OR COLD VitaCup GREEN TEA SUPERFOOD INSTANT STICKS KS Matcha Moringa VitaCup GREEN TEA Antioxidants INSTANT Sticks BnbRGY 8 DeTOX Vitamins MATcha MORINGA PREMIUM GREEN TEA ANTLOXIDANTS Deliciously smooth and complex Umami flavor with energizing matcha: VITAHLNS 24 SINGLE-SERVE STICKS 0070Z (26) STICKS ' NET W1.69 0z (486) Erjoy Hetor Ccld? 007020261
2963,https://m.media-amazon.com/images/I/81EGAWpHUQL.jpg,281678,item_weight,2.0 gram,"VitaCup GREEN TEA with MATCHA, MORINGA & VITAMINS GREEN TEA INSTANT STICKS ENERGY & DETOX MATCHA MORINGA ANTIOXIDANTS VITAMINS Enjoy Hot or Cold? 0.070z (2 G) VitaCup"
2964,https://m.media-amazon.com/images/I/81vSbKVAA7L.jpg,281678,item_weight,8.0 ounce,F Enjov Hot or Coldl ADD 8oz WATER WITH ONE STICK STIR UNTIL COMBINED DRINK WITHIN 15 MINS FOR BEST RESULTS VHJIYW XOL3a 8 ASJ3NA SMDILS LNVLSNI Val N3385 dnDDHIA
2965,https://m.media-amazon.com/images/I/81wb00OJ8iL.jpg,281678,item_weight,2.0 gram,"Nutrition Facts 24 Servings Per Container Serving Size 1 stick (29) Amount Per Serving Calories 5 % Daily Value Total Fat 0% Sodium 0 mg 0% Total Carbohydrate_ 1% Dietary Fiber 4% Protein 0 g Vitamin D3 20 mcg 100% Thiamin 4.5 mg 380% Vitamin B6 5 mg 290% Folate 164 mcg DFE 40% Vitamin B12 240 mcg_ 10000% Pantothenic Acid 10 mg_ 200% Not a significant source of saturated fat; trans fat; cholesterol; total sugars, added sugars, calcium_ 9 iron, and potassium Ingredients: Inulin; Instant Green Tea, Matcha; Moringa, Vitamin Blend (Pantothenic Acid, Cholecalciferol; Pyridoxine, Thiamin; Methylcobalamin; Methylfolate) 0 9 2 9 1g"
2966,https://m.media-amazon.com/images/I/61Gc5RcjBTL.jpg,609802,item_weight,12.5 kilogram,Size Chart Neck Chest Girth Size Chest Girth Neck Girth Approx WEIGHT (min-max) (min-max) S 53-62 cm 43-51 cm 12.5 kg M 57-68 cm 51-56 cm 12.5-20 kg L 71-86 cm 62-75 cm 20-35 kg XL 80-100cm 66-80 cm 35-60 kg
2967,https://m.media-amazon.com/images/I/71yLItXVsrL.jpg,730429,item_weight,288.0 gram,"Product Information Material:  Toy-grade ABS + PP Lighting Power: 3W Adapter Output: 5V /IA 8 Wake Up DCSV=IA 3 light input: Net weight: 288g Working Lifespan: Over 30,000 hours 08188 Laend AM PM Q Intertek 4.33 inch Total length: 7Oinch 3 Qealty Service FC C€ RoHS"
2968,https://m.media-amazon.com/images/I/51ElfzWZ78L.jpg,709627,item_weight,128 gram,"AA-8427NS ESSBlev enNSEELENU' Hnne Meno uhuMetva 1 Miuil MiD 3 37= Mnoke8 0 Wlilid 157  2975% Keset 45244 ! C€ 8 AJvs 8 Li-Ion00 Gaporhr Ubcin Ilaotrcrtt 2537 7uIir 85, Imoz mcruir Da"
2969,https://m.media-amazon.com/images/I/51Mw2NgueFL.jpg,299791,item_weight,7 gram,"Size information 11,81 +2.75in (30+7cm) 2.8cm/1 , 1Oin Weight: 7g"
2970,https://m.media-amazon.com/images/I/61kUyi-O7KS.jpg,178958,maximum_weight_recommendation,10 pound,Ample Storage Space Keep items neatly stored and save space in one 1.1 cu ft Capacity 10 Ibs Capacity Co Clothing Blankets Handbags Shoes Throw pillows Toys
2971,https://m.media-amazon.com/images/I/61gsdEHnvFL.jpg,810266,item_weight,0.3 kilogram,Item weight 0.3 Kilograms Colour ZOFFE B - 2*200ml Cup + 2*spoon 635 : COFFE Material CoeLe Borosilicate Glass Capacity 200.0 Milliliters
2972,https://m.media-amazon.com/images/I/51eCBaWU7GL.jpg,748919,item_weight,100 gram,"NUTRITIONAL INFORMATION: Values per 150kJ/36kcal, Fat of whizPicat_ saturates Carbohydrate of which sugars 2.5 Fibre 2.8 Protein Salt 100g 0.3g2 Energy 5.4g , 96 20.1g 0.15g 14g' 86"
2973,https://m.media-amazon.com/images/I/71V1n5lmJFL.jpg,630869,item_weight,13 gram,"Adjustable Open Size Pull or press the cuffs to adjust the size to fit most wrist, such as for adult women, teen girl, adult men, 12-80 years old Pull out firmly with continous pressure to fit wrist Push in firmly with 0.23"" continous pressure to fit a small wrist Length: 5.9"" Weight: 13g boy, large 4"
2974,https://m.media-amazon.com/images/I/71pzZmDi2kL.jpg,630869,item_weight,61.6 gram,RM 27 1.5cM weiglt361o6g Aa133
2975,https://m.media-amazon.com/images/I/51XBWhNbjBL.jpg,299791,item_weight,4 gram,cUU 24.6mm 20mm Weight: Length: 45+5cm 4.0g
2976,https://m.media-amazon.com/images/I/71GnVP2nnZL.jpg,281678,item_weight,1 kilogram,"SINce 1837 DFEFI BLACK TEA Ingredients: Black tea Typkcal nutritional values per IOOml Infusion Eneroy_ 4k Ikcal Fat o( whlch aturales FaR (arbohydrale 039 K oluuhkch_sugJrs Proleln Sll BREWING THE PERFECT CUPPA For the perfect cup of tea, use fresh boiling n water and brew to the right strength for- Pics end Ikg e Average contents 440 tea bags FOR BEST BEFORE END AND BATCH SEE BACK OF PACK Tetley You:"
2977,https://m.media-amazon.com/images/I/61qpddi9+ML.jpg,281678,item_weight,1 kilogram,"Tetley BLACK Ingredients: Black tea Typical nutritional values per 1oOmt infusion Hk addi olwhlch saturales Carbohydrate  03g ol which sugars Proleln Sal BREWING THE CUPPA For perfect cup of tea, use fresh boiling Water and brew to the right strength for you: Ikg e Average contents 440 tea bags FOR BEST BEFORE END AND BATCH SEE BACK OF PACK: Since 7837 TEA Energy PERFECT the"
2978,https://m.media-amazon.com/images/I/61ZQkgGieXL.jpg,993359,item_weight,500 gram,ULECoCci KAlCIQIEate Origin: Indix CAECV 788.3578 J ingt mo ORGANIC TURMERIC 500 & WiWW- thesaffroncompany- com ~froN Cohp
2979,https://m.media-amazon.com/images/I/71CblCwunmL.jpg,523149,item_weight,10.0 gram,14.7mm (0.58 inch) 16mm (0.63 inch) 6.4mm (0.25 inch) 316L Stainless Steel Never fade ! Size (7-13) Net Weight: 8 10g
2980,https://m.media-amazon.com/images/I/71zojOTCWOL.jpg,329793,item_weight,158.0 gram,Product Size 8 4mm 12.5 cm JASON 8.5 cm 12.5 cm 21.5cm D2 steel ABS plastic Material Handle 56-58 HRC Weight Hardness 158 g
2981,https://m.media-amazon.com/images/I/61XZdig9XcL.jpg,299791,item_weight,1.3 gram,chain length:4Ocm 5 times fine polishing mirror finish bx4mm teardrop purple Amethyst 3.0 cm 100% Real S925 +Rose Plated weight: 1.30 g (not including package) Manual measurement Permissible error gold
2982,https://m.media-amazon.com/images/I/71SRGhXWUPL.jpg,483370,item_weight,72.0 gram,72g 20cm 13cm
2983,https://m.media-amazon.com/images/I/71W4HwRxsAL.jpg,308856,item_weight,2.0 kilogram,HARRINGTONS ADVANCED SCIENCE DIET LARGE Adult 2kg
2984,https://m.media-amazon.com/images/I/61D-xh11bNL.jpg,308856,item_weight,2.0 kilogram,"~endor edhutelo Qor ~endor edhiutelo Qor 2 Naturally Naturallt 'HeaLth Adi Vet endor ed Kutco Poa exdorsed Fon #EF6 Nathealin 'Kealih VID DIET Ary Dvidiiot Dvioiiot lenine KAellasg 4eclta Dod HARRINGTONS"" HARRINGTONS"" ADVANCED ADVANCED SCIENCE SCIENCE DIET DIET 3 Adult LARGE LARGE utditiot ERALYcLo Idott Nlletue 34 0o5s Avifoguard Avifoguard"" MPleti MPleti 'Vo 7co 1pro Mdn Wcan HARRINGTONS"" Vetr HARRINGTONS"" Vot ADVANCED ADVANCED, SCIENCE SCIENCE DIET J NcAs (Adult| [Adult LARGE LARGE ortedt Drgodr Je Avifoguard` Ivfaguard"" 4 Aoe Comdlttt Gomplete 'Ovfo 'Ovio Dn eit Votir Ct"
2985,https://m.media-amazon.com/images/I/81XWC2+q9UL.jpg,308856,item_weight,60.0 kilogram,"WE BELIEVE EVERY PET DESERVES A HARRINGTONS HEALTHY, NUTRITIOUS DIET THAT MEETS THEIR NEEDS THATS WHY WE HAVE PARTNERED WITH PETER WRIGHT FROM THE YORKSHIRE VET TO HELP US CREATE HARRINGTONS ADVANCED SCIENCE DIET: ADVANCED RANGE OF ADVANCED NUTRITION SCIENCE PRODUCTS TAILORED TO THE SPECIFIC REQUIREMENTS OF YOUR DOG DIET ""Ive been involved with Harringtons since they were founded in 2008, and now feel extremely proud to have worked with them on these advanced recipes with specific health benefits covering digestion, immunity and skin & coat conditions, that are LARGE Adult affordable to all. Peter Wriant MRCVS TM vitaguard HELPS SUPPORT DIGESTION & STOOL QUALITY HELPS BOOST IMMUNITY THROUGH OUR PROPRIETARY MIX OF NATURAL PRE- & PRO-BIOTICS, VITAMINS & MINERALS MAINTAINS SKIN & COAT CONDITION THROUGH A BALANCED RATIO OF OMEGA 6 & 3 OILS HELPS SUPPORT MOBILITY & JOINT CONDITION WITH ADDED GLUCOSAMINE & CHONDROITIN TASTY FOOD THATS EASY TO EAT BIGGER KIBBLES FOR BIGGER MOUTHS, COOKED IN A FEEDING GUIDE DELICIOUS CHICKEN GRAVY The recommended daily serving is for & guide only: How much you feed also depends on age, breed and level of activity* . Young and growing require feeding little and often 1 (2-3 times a day) and to appetite. Ensure clean, fresh water is always available. Large 360-440g Extra Large   440-600g Giant 660g + (25-40kg) (40-60kg) (6Okg +) *For active dogs add 10% more food. 5 013919""004798 t Proud to be the UKs Ist carbon negative pet food manufacturer DISCOVER OUR FULL RANGE JOIN THE CONVERSATION, PO BOX 160, THIRSK, OF PRODUCTS AT SHARE YOUR STORIES AND MORE_ NORTH YORKSHIRE YO7 3WJ HARRINGTONSPETFOOD.COM UNITED KINGDOM dogs ="
2986,https://m.media-amazon.com/images/I/61XKRb4XOuL.jpg,308856,item_weight,"[25.0, 40.0] kilogram","FEEDING GUIDE The recommended daily serving is and often (2-3 times a day) and to for a guide only: How much you appetite: Ensure clean, fresh water feed also depends on age, breed is always available: *For active and level of activity Young and add 10% more food: growing require feeding little Large   360-440g Extra 440-600g Giant (25-40kg) Large (60kg+) (40-60kg) dogs dogs 660g+"
2987,https://m.media-amazon.com/images/I/816Rme3zfoL.jpg,308856,item_weight,2.0 kilogram,VET ENDORSED NUTRITION CARBON NATURALLY ENHANCED FOR NEGATIVEt PROUDLY MADE HEALTH & WELLBEING PRODUCTION IN THE UK HARRINGTONS ADVANCED SCIENCE DIET LARGE Adult all breeds over 26kg 1-7 Wigh IMMUNITY FRESHLY PREPARED DIGESTION CHICKEN vitaguard' MOBILITY COMPLETE 2kge VETERINARY APPROVED dog years
2988,https://m.media-amazon.com/images/I/71fRWn-AcjL.jpg,296366,item_weight,1.9 kilogram,"5 Meter Kabel und einfach zu bedienen 0.9 Metres 0.23 Metres EUFUEL 4,1 Metres Geringes Gewicht nur 1,9 Kilogramm und leicht zu tragen; 8 EUFUEL"
2989,https://m.media-amazon.com/images/I/714NuR2+2uL.jpg,709627,item_weight,16.0 gram,"N Rapthor Rechargeable 0 8 3 1 Battery (Model: 16G) 0 7 8 Notes VL Jl  1 . Work with Arlo Camera (PS. NOT for Arlo Pro and Arlo Go) ? 2 Could replace the following batteries models: CR123A, 123, 123A Port Charging BR2I3A, CR123, CR123R, CR17335, CR17345, DL123A, EL123AP 2550qw K123, K123A, K123LA, L123A, SF123A, VL123A, 5018LC. Bunteri Alon Rerhaoe E asmAh 1 1 1 { @pthor USB Micro 3.OV Aad"
2990,https://m.media-amazon.com/images/I/61j2BBp1BhL.jpg,365637,item_weight,120 gram,"batch No BEST BEFORE SI MoNTHS FrOM PACaGING, STORE Cool DRY PLACE PKD: For FEEVbAcK cuniacia Iic CARES AT Po: Box No: 592, BEHGALURU 7bJ 560005 Itceaiesolicin Bod 425444444. MIMLUML MPP drnnaGhndodtieuunc J ILychGUOID Wolttt JorotLutda 105' VisAhtdod prdducis A Inci; ofall taxes Jwai Jeeeearnnetn 1001202100n280An Ic UD lcann BISCUITS UcMo: 169120310.00312   pheision, Aor stgiea Kanei MMt0s Uc Np; 16U12012O0D154. (1J1 NET MEIGHT: 120 g eemeeaceeern nnntW WIIl, oainoe ciitta Jo cnl_Mite, duiiorlMuor Lnmnt Me 1001an22ddu985,(84) BIS0I [oca9rvt Up - FicT 4an7 I04 KLTIEo4 % MTDERALAD (F54-ctoatt [ 10414047000057, (1J} EaraA Food Industmis Fit Yoo MVaiaaai Muichemnincond Wluautil Hall 10012042000155 cd Tomaeh-Nolmcntntai aunilleditmdeaMennmt Uc Me 10416031631781. 02I1 IE LD Feeee ue mneneetrmemttimaa Lk. no. 10017071044926. 4*2] IRE LTE WLtEuIe Fot Ed ttoalttd Vst3 InD STttal malIal Maltetartaal Rapubimala Dip 144361 Uc Ne 10017063001007.,J6] NC Lra ENL-iellum [ VadrdaratiIviLl_MaalivaLAI II_Tuduukdiai [1n+011316 Lic Na. 14918042004042 eeMen Cme tCE Mmtamttocangums dF tmeoxichruvalioivm Imecocllonandinguco digit gaengulns@lidul thladeatssiuthi Ned,Kdertsshaati Nutritlonal Informatlon ""Por 100 of Product: Inanediea75: #ffiaed WNEMI FLour IMNcai Daell RlrinID PAlM CLLIaveri Syrur CsheMiT Ol HIsing Agls(INs MoiIns EaJI INS Asdilt Iollot Hilsolids Mohdi0z4 Approximate Values Cein MeEeid 124mn5uizcandalourneM ant urennsi (kcal) 499, Proteln (g1 7,9, Carbohydrate (G) 67.,2 Of which Oonains Ferhited 5umimetic Foon colourisitims 1 2idny aoued FLacias Inatuneturatcal loumi' dsubstlecesandarnnaiciclaaydunixo suestmcE dutun_Mul Sugar (gl 22.7,Fat (g) 22.1, Trans fat (g) 0.1 , Saturated fat (G) 10.1 901725 10462 Aeuae WilN EueAm Energ)"
2991,https://m.media-amazon.com/images/I/71mEFDyQO-L.jpg,299791,item_weight,9618 gram,PINKE 9618-011 Rw
2992,https://m.media-amazon.com/images/I/71HVYPg-auL.jpg,957185,item_weight,5.5 ounce,"CREMINELLI FIN E C MEATS PICCANTE UNCURED ITALIAN SALAMI MILDLY SpICY SOUTHERN ITALIAN RECIPE 2 Wini 4ava NEetwuduw HUMANELY-RAISED"" 100% U.S. PORK NO ANTIBIOTICS"" NO NITRATES OR NITRITES ADDEDt NO ARTIFICIAL INGREDIENTS EXCEPT FOR THOSE NATUAALLY OCCUARING IN SEA SALT AND CELERV POWDEA"
2993,https://m.media-amazon.com/images/I/61K08JV--QL.jpg,957185,item_weight,5.5 ounce,"CREMINELL/ FINE MEATS PICCANTE UNCURED ITALIAN SALAMI MILDLY SPICY SOUTHERN ITALIAN RECIPE 2 miol AVGA NETWTE6D HUMANELY-RAISED"" 100% U.S. PORK NO ANTIBIOTICS"" NO NITRATES OR NITRITES ADDEDt NO ARTIFICIAL INGREDIENTS +eXcePT FOR THOSE MATuRALLY OCCURRINE IN SEa SALT AND celerv powder"
2994,https://m.media-amazon.com/images/I/41OctuNo23L.jpg,993359,item_weight,125 gram,Hamdaed Hamdaed KHAMIRA GAWZABAN KHAMIRA GAWZABAN AMBARI JAWAHAR WALA AMBARI JAWAHAR WALA For GENERAL DEBILITY For GENERAL DEBILITY 1259 125 9 DIREcTOY DIREcTON MteenenGeteo 40diot ~jbrodo #0r cuddtn FTSe EEfen-rau ft AaontidEdertue^m nineetnbiaoe 74 nearutableEeaatrao=-
2995,https://m.media-amazon.com/images/I/51JspA8w9AL.jpg,993359,item_weight,125 gram,"Hamdaed KHAMIRA GAWZABAN AMBARI JAWAHAR WALA Handaed FOR GENERAL DEBILITY KHAMIRA GAWZABAN AMBARI JAWAHAR WALA 4125 9 4ha M4-TT 4i rn<Aral DIRECTION amr Gtnieted (UP) 20i0g rondjedomnddsn Uerz Lal Kuan; Oclni *10020 'Jotanra Djommmron ammt,7br5o00roeutd Dl D"
2996,https://m.media-amazon.com/images/I/71nJL0DpheL.jpg,299791,item_weight,29 gram,"Width: 3mm Length of necklace: 55cm-60cm(22""-24"")Resizable Black Gun Plated Base Material: 316L Stainless Steel 45mm OR (1.77"") 81 34mm 27mm (1.06"") (1.33"") Net weight: 29g AM 5 0 4INo"
2997,https://m.media-amazon.com/images/I/81IzWAP2zTL.jpg,893692,item_weight,23 kilogram,"*Product color may vary from the picture: L Iflyiri Family Travel Made L20 W 99H 18"" Folding Handles 47 Linear inches Holds children up SOlbs (23kg) Padded Seat Different designs & colors Seat belt for safety LIL Hard plastic shell GUYEP Light up LED wheels For ages 2 yearst Need help? support@younglingz com Spinner Suitcase Folding Foot Pedals Easy"
2998,https://m.media-amazon.com/images/I/81tdA1Wlh3L.jpg,150535,item_weight,16.0 gram,5 [ Chicken 46 Flavour Barbeque 01 :0 Anula 820z Vop 8
2999,https://m.media-amazon.com/images/I/51KtxJRnDXL.jpg,299791,item_weight,5.2 gram,24.2*26.8mm Weight: Length: 45+5cm custom 5.2g
3000,https://m.media-amazon.com/images/I/71Z90C30LUL.jpg,483370,item_weight,0.0 gram,"ToySHiNE ld @9 Me ICAN SING & DANCE THE SAME TIME KC SOFT COLORFUL LIGHTS tpyshine [ toysat, foyshine @ancino foyshine toyshine foyshir toyshine toyshine Ine Come And Play  oyshine With toyshine yshine toyst foyshine Yshine favshine Lot toyshine oushine"
3001,https://m.media-amazon.com/images/I/61ipxaXlQRL.jpg,709627,voltage,12.0 volt,2. 2 477260 3674 DEZ 3PrEK LiFePO4 12V 30Ah Lithium Iron Phosphate Deep Cycle Battery PS ROHS C€ Fe
3002,https://m.media-amazon.com/images/I/61hnlfcd09L.jpg,709627,voltage,12.0 volt,Ce Fc DEE EprEk LiFePO4 12V_ 3OAh ~Lithium ' Iron ! 1 Phosphate [ Deep Cycle = Battery ROHS
3003,https://m.media-amazon.com/images/I/71KnVvBaB5L.jpg,955292,wattage,1080.0 horsepower,"7o 4, 711 Yw) 712 ol Full HD 108Op video resolution for a better experience delete enter ation return shift"
3004,https://m.media-amazon.com/images/I/712GH5ShMiL.jpg,483370,item_weight,100.0 gram,"Details Product specification Size: 7 inches 18cm 1:10 Weight: 100g, packed 420g Illuminated: no Material: ABS 1 PVC Product accessories Flame effect 4 Replacement hand *4 pairs Waist bracket 1"
3005,https://m.media-amazon.com/images/I/61pGq+HT5xL.jpg,881883,item_weight,8.0 kilogram,"Ihe washing machina 122 8KG "" Machine Tumble Do Not Do Not Wash Iron Bleach Dry"
3006,https://m.media-amazon.com/images/I/71Lz4UEhfqL.jpg,853009,item_weight,5.0 kilogram,"Back Length chest Girth chest Girth Back Length Example M Example A Poodle A Bulldog Back Length= 34cm Back Length= 41cm Chest Girth= 42cm Chest Girth= S7cm Weight: 5 kg Weight: 13 kg Size Back Length Chest Girth S 24-31 CM 39-47 CM Tips: M 32-40 CM 52-70 CM Suitable for under 18 kg. Each dog is unique. Please measure your L 41-50 CM 60-78 CM before purchasing: If between sizes, use the back length as a XL-S 51-56 CM 66-81 CM reference_ Also, ensure the chest girth is less than the maximum XL 57-63 CM 71-90 CM allowed. dogs dog"
3007,https://m.media-amazon.com/images/I/71lUFNJJ+4L.jpg,299791,item_weight,0.09 pound,Long:17inch(43cm) +2.4inch Extension chain Weight:0.09lb
3008,https://m.media-amazon.com/images/I/81J3mEV1i5L.jpg,558374,item_weight,13.0 ounce,1302 JOCLY rrancher HARD candy JOll' tanchen candy Hard - LIME JOLLYU UROAC@ ranched candy Hard Punch Tropicall JOLL rancher candy Hard = Mango
3009,https://m.media-amazon.com/images/I/81XknSifdKL.jpg,558374,item_weight,13.0 ounce,keep'em bao keep 'em Iad 'Ya imer {o3 olue 039 Jols ahe 70 NET WT 1302(3689 Joan MFT 13 02 140Z FOR COMPARISON ONLY JOLLQ ranched HarD candy fresh fresh Jresgalable ; JOlLY JOLLQE ranches rancher candy harD haRDcandy mango and 'pineapple; 'FLAVORED golden ARIRCIALLY {ow punch; ANd fruit #ATURALLY 2 IROPCaL Tapple gte ete toncner 9taper {23 (ottinslon onde 40 {23 MjuRAly VeLANORED  43 V Farace
3010,https://m.media-amazon.com/images/I/81-rMEqdZpL.jpg,558374,item_weight,368.0 gram,"keep 'em co lime, JOLS 70 [Calorles  (ae3) NET WT 13 02 (868g] fresh BAG ResEALABLE JOLL rancher candy HarD mango and pineapple, FLAVORED ARTIFICIALLY [ golden JOlYL punch; AND tonched NATURALLY fruit candy | IARd { UROAC@ ranched candy Hard ~unch JOL ranched candy Hard = Mango"
3011,https://m.media-amazon.com/images/I/71nJDjtDfiL.jpg,731432,item_weight,250 gram,"2 MUSCLEBLAZE MB CREAPRO PUREST CREATINE MONOHYDRATE EVER 3g 1007 CREATINE WDcreapure"" Jauit Punch ]lavour 250g"
3012,https://m.media-amazon.com/images/I/71zGginIArL.jpg,731432,item_weight,250 gram,0) SOURCED FROM ALZCHEM GERMANY MUSCLEBLAZE MB 000 Creapure 22B120 CREAPRO PUREST CREATINE MONOHYDRATE EVER 1007 CREATINE Mduum 250g
3013,https://m.media-amazon.com/images/I/71TOuaAgA1S.jpg,731432,item_weight,3 gram,LOADING & MAINTENANCE PHASE LOADING PHASE Rapidly increases creatine stores Consume 2-3 MUSCLEBLAZE S scoops of CreaPRO MB daily for 5-7days MAINTENANCE PHASE CREAPRO PurzSTCREATNE MonoiYDRATE EXER 10c% CREATINE Ltndoun Ensures creatine 250g stores stay saturated Consume 3g (1 scoop) CreaPRO once a day for 3 weeks
3014,https://m.media-amazon.com/images/I/717qCXSPfTL.jpg,993359,item_weight,100 gram,"HOW TO USE 1 Can be consumed with milk, water, honey Sprinkle on fruits, salads or yogurt 2 Mix in your smoothies and juices Fadl [NGREDIENTS: AJWA SEEDS' POWDER] 3 MARKETED BY : MARKSTOR 8 1 25, Dewan Center; Jogeshwari (West) Mumbai 400102, Maharashtra, India 2 Better 1 1 Emaioner6@m95s6or36om 2 3 NET WEIGHT: 100g | 1 BATCH: 1 MrP (INC: OF TAXES): L PACKING MONTH 'USE BEFORE 12 MONTHS FROM THE STORE IN A COOL AND DRY croves [ Blood "" Pressure JHeart | Health"" ~Promotes F coqnitive ' Well-being"" Ptomotes F Better MONTH Digestion"" PACKING PLACE"
