,index,image_link,group_id,entity_name,OCR Text,prediction
77685,77754,https://m.media-amazon.com/images/I/61+Gr+bMKbL.jpg,244283,height,"mY FIRST DRY OF IAM FAVOURITE THINGS 9' IS MY YEARS OLD TEACHER WHENI GROW UP IWANT TOBEA POUNDS INCHES 12""",The height of the object in the image is 9 inches.
77787,77856,https://m.media-amazon.com/images/I/61+KCnn9zcL.jpg,802198,height,8' 4' 2.7' 2.1',"The height of the object in the image, as indicated by the measurement on the left side, is 2.7 feet."
77974,78043,https://m.media-amazon.com/images/I/61+RFxWJm+L.jpg,695925,height,Juattro Juattro horbn horbny Bor diam,"The height of the object in the image is 70 mm, as indicated on the packaging."
78073,78142,https://m.media-amazon.com/images/I/61+Ul47Te6L.jpg,986932,height,VERSATILE FUNCTIONALITY 5-INCHSTRAIGHTEXTENSION AND 214-INCH45ELOBDWSALLOWFOR MULTIPLECONFIGURATIONSDESIGNEDTO ACCOMWODATEMOST VEHICLESONTHE MARKET FITSYOURVEHICLE PERFORM TESTS & F REFILL FLOIDS,"The height of the object in the image is indicated as 5 inches for the straight extension and 214 inches for the 45-degree elbows. This information suggests that the objects are likely to be part of a fluid transfer or testing apparatus, where precise measurements are important for compatibility with various vehicles and fluid types."
78082,78151,https://m.media-amazon.com/images/I/61+VE4t+PQL.jpg,437623,height,"LIltra-PRO 25 The Standard in Safe Storage PACK 4""x6"" Photo Pages Holds 1504x6Photos Fits 8/x113-Ring or Postbound Scrapbook Albums .Archival Safe Acid and PVC Free Ultra Clear","The height of the object in the image, as indicated on the packaging, is 4 inches."
78094,78163,https://m.media-amazon.com/images/I/61+VzGvniGL.jpg,237000,height,"MEASORING GODE SIZE COUCH COVER SIZE COUCH SIZE/COVERAGE EFFECTS 118"" <35"" LOVESEAT(Large Size) 71' 75"" 40"" 65' Back Front 134"" <35"" SOFA(X-Large Size) 71 65-80"" Back Front 150"" <35"" OVERSIZE SOFA(XX-Large Size 71"" 0 105' 80-95' Back Front","The height of the object in the image is 134"" (inches)."
78113,78182,https://m.media-amazon.com/images/I/61+WvJPQJwL.jpg,816782,height,Rug Form Type Area Rug Size 3'x5' Material Polyester,The height of the object in the image is 3 feet.
78124,78193,https://m.media-amazon.com/images/I/61+XbucSQ5L.jpg,120219,height,8.6 Inch 13 Inch Convenient Large Size SOKIDS Deep & Wide side pockets,"The height of the object, as indicated in the image, is 8.6 inches."
78161,78230,https://m.media-amazon.com/images/I/61+Yyk4zW5L.jpg,609588,height,HE bUOEC. SOOIECHNOR RE/SHOTGUN1RIFLE/SHOTGUN1RIFLE/SHOTS STIS TECHNOLOGY RIFLE/SHOTGUN RUST PREVENTION STORAGE BAG RUSTSTOPPER 52X12,"The height of the object in the image, as indicated on the packaging, is 52 inches. This measurement specifies that it is a storage bag designed to fit rifles or shotguns with a length ranging from 12 to 52 inches, which corresponds to a single pack size for long-term preservation."
78166,78235,https://m.media-amazon.com/images/I/61+ZDylCb7L.jpg,816782,height,Rug Form Type Area Rug Size 2'x3' Material Seagrass,The height of the object in the image is 2 feet.
78225,78294,https://m.media-amazon.com/images/I/61+bLwbw7cL.jpg,640408,height,"64 OZ BAG Diameter:3.9"" Height:9' 8AM-READY,GO 2PM-FEELING AWESOM 2 PM-HALWAY THERE 4PM-NO EXCUSES 6PM-A LTTE T MORE",The height of the object in the image is 9 inches.
78357,78426,https://m.media-amazon.com/images/I/61+hFW2D1OL.jpg,115666,height,4.3 10.2 25.2 9.6 24 4.9 4.9 4.9 31.5 4.9 4.9 1.2 Amebee,"The height of the object, as indicated in the image, is 31.5 inches."
78764,78833,https://m.media-amazon.com/images/I/61+yPjMC-ML.jpg,705487,height,Size 8'x10' Color Clear Water Resistance Level Waterproof,The height of the object in the image is 8 inches.
78802,78871,https://m.media-amazon.com/images/I/61-+PTC3IUL.jpg,752266,height,"WHAT'SINYOURORDER Westwood-Mint Green Exterior-Mint Green Interior-White Cloth Cord This image does not include any custom selections or add-on accessories SOCKET, COVERNUT MINT GREEN & LEADS WITH CORD CEILING CANOPY 24' DOME",The height of the object in the image is 24 inches.
78814,78883,https://m.media-amazon.com/images/I/61-+i737rzL.jpg,483370,height,70 CM XXL 100 CM,"The height of the object, as indicated in the image with units, is 70 centimeters."
78896,78965,https://m.media-amazon.com/images/I/61-2kRO94pL.jpg,433914,height,"MEASUBEYOUR DOOR FIRST! 95"" 34"" SCREEN SIZE: 36 x96' DO0R SIZE: 34""x95' FITDOOR SIZE34""x95""OR LESS","The height of the object, which is a door, as indicated in the image is 95 inches."
79007,79076,https://m.media-amazon.com/images/I/61-7AvgkNHL.jpg,648011,height,170 mm 125 mm Base: E27,The height of the object in the image is 170 mm.
79035,79104,https://m.media-amazon.com/images/I/61-8dDywI0L.jpg,881883,height,RIBBED SURFACEDESIGN Prevent strips from sticking together 38x 84 in 42 x 84 in 48 x 84 in 60x 84 in 48 x 96 in 72 x 96 in 96 x 96 in,The height of the object in the image is 84 inches.
79127,79196,https://m.media-amazon.com/images/I/61-CX9pNwdL.jpg,752266,height,PS #ben3 E PSETH U O 55mm 120mm R : AC100V 50/60Hz J:81Olm )E) 10W7 (60W) E-36 2700-6500K  : Ra90+ LED ytayE,The height of the object in the image is 120mm.
79163,79232,https://m.media-amazon.com/images/I/61-DtQTq3wL.jpg,952470,height,Hands-Free Cleaning Mop with Bucket Inch 10 Inch JOYMOOP 6.1 Inch 8.9Inch 2-bucket Mop System Flat Head Mop with Adjustable Handles 8pcs Reusable Microfiber Pads Extended 60Long,The height of the object in the image is 15.2 inches.
79166,79235,https://m.media-amazon.com/images/I/61-DwJT405L.jpg,792578,height,Product Information Material: Polyester. Size:70.8*35.4'(180x90cm Fit: All season Care: Hand wash. Temperature Ironing Do not bleach Hand wash Hang dry Maximum Maximum Temperature110'C Temperature40C,"The height of the object in the image is 70.8 inches, which corresponds to 180 centimeters as indicated by the size specification ""Size: 70.8*35.4''(180x90cm)""."
79245,79314,https://m.media-amazon.com/images/I/61-Gs162eZL.jpg,752266,height,Sm B Dimmable Touch Control Battery Powered Remote Control 1.1 in 3.3 in Brightness Down 100% Brightness Cool Color Lights   After 30mins Off 100% 30MIN 20MI Warm Color Lights e After 120mins Off 15MIN SOMIN ON/Off O After 60mins Off Brightness Up  After 15mins Off 50% Brightness ,The height of the object in the image is 1.1 inches.
79356,79425,https://m.media-amazon.com/images/I/61-L05gij0L.jpg,464488,height,3 ) 2 ),The height of the object in the image is 3 inches.
79361,79430,https://m.media-amazon.com/images/I/61-L3Sq26aL.jpg,648011,height,64mm 1000K 6500K 8000K 10000K 2200K Base Type: B22 Power: 4W 142mm Lumen: 360Lm Beam Angle: 360 Temperature Color: 2200K Lifespan:20000H Dimmable: No B22,"The height of the object, as indicated in the image, is 142mm."
79505,79574,https://m.media-amazon.com/images/I/61-P9iIi-pL.jpg,944936,height,100% con PCW recycled paper Proudly made in the USA Wations! Sustainably printed on 11/ extra-thick Syouz card stock DID IT!,The height of the object in the image is 7 inches.
79568,79637,https://m.media-amazon.com/images/I/61-RkwoKGJL.jpg,120219,height,aF+ B......... 11 10 2022 San- 6 t 10cn thi'1 7 Z F1f# 3V-L&3F,The height of the object in the image is 10 cm.
79608,79677,https://m.media-amazon.com/images/I/61-T1twVGZL.jpg,235693,height,22 FRETS CONTROL YOUR TONE 3-WAY PICK-UP SELECTOR TUNE-O-MATIC BRIDGE SIZE:102X33X10CM max MUSIC,102 X 33 X 10CM
79624,79693,https://m.media-amazon.com/images/I/61-THb9e3vL.jpg,507988,height,"Full Size included 54""wide * 80""length Bandage 80in 54in THREE SIZE OFFERS Twin Full Queen 39""wide 54""wide 60""wide 80'length 80'length 80""length","The height of the object in the image is not directly provided with units. However, based on the context and common sizes for bedding, one could infer that it might be a mattress topper or a similar type of bed accessory which typically ranges from 2 to 6 inches thick. For precise measurement, additional information or a scale reference would be needed."
79703,79772,https://m.media-amazon.com/images/I/61-WMqnti0L.jpg,695925,height,23 CM Diameter UfiniteTM 9 Number,"The height of the object in the image is not directly provided with units. The measurement given for the diameter is ""23 CM Diameter,"" but without a reference to the height, we cannot determine the exact dimensions of the object solely based on this information. To accurately answer the question about the height, additional measurements or context would be required."
79740,79809,https://m.media-amazon.com/images/I/61-XfZIOPqL.jpg,149708,height,360 Degree Rotation 6in Stainless Steel 6in,The height of the object in the image is 6 inches.
79827,79896,https://m.media-amazon.com/images/I/61-bCXVKUjL.jpg,493268,height,"Threaded Arbor 5/8 Inch 11 threaded arbor for angle grinders. MAX RPM 12,500 Widely Used Theanglegrinder wire wheel will allow both light. dutyand heavy duty conditioning works on metals,. woodsor others,It is ideal for removing rust, paint,. corrosion, burrs easy to working on large and tight spaces",The height of the object in the image is 5/8 inch.
79889,79958,https://m.media-amazon.com/images/I/61-dnyYvJ-L.jpg,150535,height,"12.6""(Expand Size )",The height of the circular object in the image is 7 inches.
80220,80289,https://m.media-amazon.com/images/I/61-qgEPS0KL.jpg,853009,height,INSTRUCTION FIXED FRONT BASKET LESS THAN 13 CLEARANCE MINIMUM HEIGHT 13',"The height of the object, as indicated in the image, is ""MINIMUM HEIGHT 13"" (inches). This measurement refers to the minimum clearance required for the basket to fit under the handlebars without obstructing the rider's view or causing any interference with the bike's controls."
80359,80428,https://m.media-amazon.com/images/I/61-v2NZJxSL.jpg,952353,height,7 Inch HD 1024*600 IPS SPEAKERS TOUCH,"The height of the object, as indicated in the image, is 7 inches."
80388,80457,https://m.media-amazon.com/images/I/61-wVWRbB2L.jpg,142748,height,TWIN UMBRELLAWITHEXTRA-LARGE CANOPYE FULLY SHADED AREA WITH ITS 15FT DOUBLE SIDED DESIGN,"The height of the object in the image, which is a twin umbrella, is stated as 15 feet. This measurement refers to the overall extended height of the umbrellas when they are fully opened and positioned upright."
80407,80476,https://m.media-amazon.com/images/I/61-xZ-oE+LL.jpg,658003,height,38 CM 25 CM 5 4,The height of the object in the image is 4.5 cm.
80617,80686,https://m.media-amazon.com/images/I/6103QDr0+NL.jpg,801829,height,M E A S U REME NIS beAAtho A. E. D. B. G. A. 21 INCHS F. 24 INCHS B. 33 INCHS G. 19-22 INCHS C. 26 INCHS D. 45-48 INCHS E. 27 INCHS,"The height of the object, as indicated in the image, is 24 inches."
80640,80709,https://m.media-amazon.com/images/I/6103wrG2fNL.jpg,695925,height,100% Fit Ball/Kerr Regular Mouth Jar 2.7in Precise Size Suitable for Most of Front Wide Mouth Mason Jars 2.7in Back,"The height of the object in the image is 2.7 inches, as indicated by the measurement provided on the front view illustration."
80692,80761,https://m.media-amazon.com/images/I/6105ocL1i2L.jpg,683885,height,SATINBAND Sepkina 22Meter/6mn Sepkind SATINBAND 6mm 12mm 25mm Farb-Nr.: 600,"The height of the object, which is a roll of satin ribbon, is not explicitly stated in units such as millimeters or centimeters. However, there are labels indicating the widths of the ribbons on the rolls: 6mm, 12mm, and 25mm. These measurements refer to the width of the ribbon rather than its height when rolled up. To determine the height of the unrolled portion, one would need additional information about the length of the ribbon or the diameter of the spool. Since this data is not provided in the image, it's not possible to accurately calculate the height of the unrolled part of the ribbon from the given information alone."
80837,80906,https://m.media-amazon.com/images/I/610BIfjhp8S.jpg,784538,height,RTH RTH RTH H R 16 in 24 in,The height of the object in the image is 16 inches.
80898,80967,https://m.media-amazon.com/images/I/610Dx27Eq0L.jpg,208023,height,25x30 cmd Your Decoration yd.,The height of the object in the image is 30 cm.
81013,81082,https://m.media-amazon.com/images/I/610IR6FxgVS.jpg,347404,height,,"The height of the object, as indicated in the image, is 2.5 inches."
81051,81120,https://m.media-amazon.com/images/I/610Jt9saneL.jpg,351134,height,Display Case for Lego 42110 Land Rover Defender Only Display Case! Size : 48 x 25 x 28 cm,The height of the object in the image is 28 cm.
81066,81135,https://m.media-amazon.com/images/I/610KubSNkLL.jpg,357074,height,SPECIFICATION MODEL HCT-372 SIZE 98x49126mm NETWEIGHT 28010g 18:00 NOW 4 OK INGRESSPROTECTION P1 P2 P3 P4 P5 IPX5 START TIME HOW LONG WORKING PRESSURE NW50E:81 0.05-0.8MPA HOW OFTEN NEXT START 12HRS 30MIN WORKING TEMPERATURE 3-45C POWERSUPPLY 2 x1.5 V'AA'Alkaline Batteries,"The height of the object, as listed in the specifications, is 126 mm."
81208,81277,https://m.media-amazon.com/images/I/610QCZky--L.jpg,149159,height,6.30H 9.84W 13.78 Size: Medium,"The height of the object in the image is 6.30 inches, as indicated by the measurement provided on the left side of the basket."
81248,81317,https://m.media-amazon.com/images/I/610R3lgwprL.jpg,681045,height,"Hex Drill Bit PRODUCT DETAILS 1/4inch Diameter 0.7cm/0.27' Weight:2.3oz 20.5cm/8.07' 6cm/2.36"" POXER","The height of the object in the image is 20.5 cm or 8.07 inches, as indicated by the measurement line on the right side of the image under ""Product Details""."
81375,81444,https://m.media-amazon.com/images/I/610VO+koOvL.jpg,931856,height,37.5 12 pcs,The height of the object in the image is 37.5 inches.
81501,81570,https://m.media-amazon.com/images/I/610aX98b1ZL.jpg,459271,height,EN131 12.5FT HIGH QUALITY ALUMINIUM YOUR SALANCEE UR BALANCEE ANSIR YOURBALANCEE,"The height of the object in the image is indicated as ""12.5FT,"" which stands for 12 feet and 5 inches, a common unit of measurement for ladders. This suggests that when fully extended, the ladder reaches this height."
81555,81624,https://m.media-amazon.com/images/I/610cJLhq52L.jpg,675680,height,"TRIXIE 20.75 16.5 22 35.25 19' 16.5' 19 23.5 7.75"" 35.25"" ) 23.5 20.75"" 2-Story Litter Box Enclosure Pet Home",The height of the object in the image is 35.25 inches.
81618,81687,https://m.media-amazon.com/images/I/610dtrF81jL.jpg,368364,height,3-5 Hours Fully Charged. Please pour solution into machine slowly 10.6 in Type-C Port/5V 2A 7.88 in,"The height of the object is 10.6 inches, as indicated in the image."
81640,81709,https://m.media-amazon.com/images/I/610efcVZ-yL.jpg,816782,height,Rug Form Type Area Rug Size 6' x 9' Material Polyester,The height of the object in the image is 6 feet.
81647,81716,https://m.media-amazon.com/images/I/610ekGu-4KL.jpg,192915,height,DIMENSIONS Rio Salto 4.92 in GENUINE QUALITY 4.92 in GUARANTEED 100% Genuine Brushed Brass,"The height of the object in the image is 4.92 inches, as indicated by the measurement markings on the left side of the frame."
81658,81727,https://m.media-amazon.com/images/I/610euOINsWL.jpg,849273,height,2.5 in CCidea CCidea 6.5 in 6.5 in,"The height of the object in the image is 2.5 inches, as indicated by the measurement provided on the right side of the image."
81780,81849,https://m.media-amazon.com/images/I/610jGNMtIgL.jpg,810266,height,"5"" NO 3.5"" SOUP FOR YOU! 6.5' H0LDS 24 0Z","The height of the object, as indicated in the image, is 5 inches."
81784,81853,https://m.media-amazon.com/images/I/610jJAit86S.jpg,366962,height,ESKTOP Publishing Supplies 5 X Cardstock Item:58955 8olb Cover (216 gsm),"The height of the object, as stated on the cover in the image, is 5 inches."
82113,82182,https://m.media-amazon.com/images/I/610ux14js-L.jpg,332892,height,IN2-IN3-IN4-IN5-Switch 6.25x2.52x0.87INCH15.8X6.4X2.2CM) USERMANUAL 5 Port HDR HDMI Switcher Model No:HDSW0015M1 Enjoy the vivid world -HDMISWITCH- US Power Supply Manual Remote,"The height of the object, as indicated in the image, is 6.25 inches."
82134,82203,https://m.media-amazon.com/images/I/610vEnDD83L.jpg,119607,height,XS GROBE 20CM nedatiy 10 CM EXTRA DICKES STAHLBLECH - HOCHWERTIGE MOTIVPRAGUNG,The height of the object in the image is 20 cm.
82188,82257,https://m.media-amazon.com/images/I/610xPd3RlEL.jpg,771700,height,"BOSCH 32mm Bosch,Skill expertWood 32 60 mm 120 240T 6x 2608605 171-720","The height of the object in the image, as indicated on the packaging, is ""32 mm""."
82192,82261,https://m.media-amazon.com/images/I/610xT0p3B5L.jpg,683885,height,Total length : 359.4 in /914.4 cm width:3.3 in/8.5 cm,"The height of the object in the image is 359.4 inches or 914.4 centimeters, as indicated by the measurement provided on the bottom right side of the image."
82411,82480,https://m.media-amazon.com/images/I/61133SP5aHL.jpg,745387,height,Size 80x 29 x 79 cmL x W x H) Material Fabric Finish type Melamine Facing Furniture finish Maple,"The height of the object, as stated in the image, is 79 cm."
82464,82533,https://m.media-amazon.com/images/I/6115234rStL.jpg,478357,height,95-Inch 39-Inch 30-Inch,The height of the object in the image is 30-Inch.
82631,82700,https://m.media-amazon.com/images/I/611Ajs126LL.jpg,258617,height,"2.0"" 0.12 Max Opening: 3.94' 135 Degree Adjustable Hinge",The height of the object in the image is 2.0 inches.
82778,82847,https://m.media-amazon.com/images/I/611GaCQR2+L.jpg,810266,height,YUHANOER WHISKEY GLASS 6.5CM/2.56IN 9.1CM/3.58IN Capacity: 30oML/10 Oz,"The height of the object in the image is 6.5 cm or 2.56 inches, as indicated by the measurement provided next to the glass."
82867,82936,https://m.media-amazon.com/images/I/611JucACxvL.jpg,784538,height,Buy: No Framed weezer WEEZER. 1994 running time:41:26 performed byWEEZER genre:ALTERNATIVE ROCK LENGTH 08 12 16 20 24 SIZE (in) WIDTH 12 18 24 30 36,The height of the object in the image is 12 inches.
83080,83149,https://m.media-amazon.com/images/I/611RS-dd3gL.jpg,496169,height,"40"" 48"" 54"" 24"" 60"" 24x401More suitable for dothes shorter than 39,Like suit vest and jacket XL [24""x48""]:More suitable for clothes between 39""and47"",Like down jacket XXL [24x54]More suitable for clothes between 47""and 53"",Like long dress XXXL [24""x60]:More suitable for dlothes between 53""and 59"",Like extra longer dress.",The height of the object in the image is 60 inches.
83273,83342,https://m.media-amazon.com/images/I/611YrX4pZJL.jpg,478357,height,Extendable Dining Table Thick Practical Material Easy to Operate Save Space Square Table Retractable 15.7 Before Telescopic After Telescoping,"The height of the object in the image, as indicated by the arrow labeled ""15.7"", is 15.7 inches."
83277,83346,https://m.media-amazon.com/images/I/611YxUQbVgL.jpg,784538,height,Buy: No Framed THE TRUMAN SHOW FVr 342ain 1Ja9 LENGTH 12 16 20 24 SIZE(in) WIDTH 18 24 30 36,The height of the object in the image is 24 inches.
83329,83398,https://m.media-amazon.com/images/I/611bAmVA0QL.jpg,931856,height,Our Other Flower diameter is 2.75in. Flower diameter is 2.36in Total length is 15.35in. Total length is 11in Never fade Easy to fade,"The height of the object in the image is stated as ""Total length is 15.35in."" for the left side and ""Total length is 11in."" for the right side, comparing two different products or materials."
83367,83436,https://m.media-amazon.com/images/I/611cWXaDs7L.jpg,647208,height,INNOVATION COOLING IC Graphite HC Thermal Pad Pack of5 Permanent Cooling Solution Alternative to Thermal Compound 5Single-Use 30x30x0.2mm Graphite Thermal Pads IC GRAPHITE HIGH COMPRESSION THERMAL PAD FEATURES Permanent Cooling Solution-designed for extended service life and enhanced conformability to irregular contact surfaces Top-tier thermal performance 35 (W/m-K) Operating temperature range of-200C to+400C INNOVATION COOLING nr,"The height of the object, as indicated on the packaging, is 30mm."
83502,83571,https://m.media-amazon.com/images/I/611h9Kb-N4L.jpg,192915,height,3.1' 4.9',"The height of the object in the image is 4.9 inches, as indicated by the measurement provided next to the vertical dimension on the right side of the switch plate."
83542,83611,https://m.media-amazon.com/images/I/611ikZUBWoL.jpg,154981,height,Artemio CREATORCFIDEAS x6 Hous.Ceigr recto/verso 33.5x 170gr/m2 ocreavea Sat%3 08 g4ysgsXrs. 1413,36.5 cm
83694,83763,https://m.media-amazon.com/images/I/611oSavE-6L.jpg,478357,height,19-Inch 28-Inch 50-Inch,The height of the object in the image is 19 inches.
83814,83883,https://m.media-amazon.com/images/I/611sTeCmSOL.jpg,752266,height,11.5CM 4.5CM 9CM 20W JESLED IP66 1M,"The height of the object, as indicated in the image, is 9 centimeters."
83849,83918,https://m.media-amazon.com/images/I/611trByMIXL.jpg,943839,height,PRODUCT SIZE DT-DIATOO Bore: MetalCutting 22.23MM 4.5'/115 718 DT-DIATOOL 115x22.23mm Max RPM 13200 DT92914522 3000 + CUTS 60xLONGER Wheel Life Vacuum Brazed Diamond Technology Thin Cutter Dry/Wet Cutting #40/50 DT-DIATOOL 1.5MM Diamond Grit Segment Thickness ApplicableMachine,"The height of the object in the image is 22.23mm, as indicated by the measurement labeled ""Bore: 22.23MM"" on the disc cutter's packaging."
83875,83944,https://m.media-amazon.com/images/I/611uuNv44nL.jpg,667819,height,300mm TriangularScale liouidraw 30 Art#T4Metric1:101:201:251:301:40 10 0 1:40 0 1:400 15 08 85 06,"The height of the object in the image is 300mm or 12 inches, as indicated by the measurement markings on the triangular scale ruler."
83883,83952,https://m.media-amazon.com/images/I/611v6JiQbPL.jpg,174276,height,1.57 IN 1.57 IN 2.17 IN 1.97 IN,"The height of the object, as indicated in the image with units, is 2.17 inches."
83884,83953,https://m.media-amazon.com/images/I/611v7lzUgEL.jpg,673806,height,4,The height of the object in the image is 8 inches or 20 centimeters.
83971,84040,https://m.media-amazon.com/images/I/611yjBJHo5L.jpg,640408,height,Best Product 2 VERYGOOD LARSNYSOM Insulated Water Bottle vergleich.org/trinkflasche-I-liter/ Vergleich.org More:vergleich.org/wie-wir-arbeiten/-Retrieved:25.06.2021 TESTED MODEL: 1OOOML IN COLOR NUDE LARSNYSOM 750ML 100% 28CM LEKVRIJ 07CM MINIMALISTISCH EN UITSTEKEND ONTWERP,"The height of the object, as indicated in the image, is 28 cm."
84009,84078,https://m.media-amazon.com/images/I/612+B4j3lqL.jpg,549052,height,MINISIZE BIG FUN 6.75',The height of the object in the image is 6.75 inches.
84062,84131,https://m.media-amazon.com/images/I/612-a16JKSL.jpg,150535,height,7 Inch 50 Plates ECO-FRIENDLY,"The height of the object in the image, as indicated by the label at the top right corner, is 7 inches. This measurement refers to the diameter of the plates, not their thickness or height when stacked."
84231,84300,https://m.media-amazon.com/images/I/6126Q8N+AmS.jpg,243137,height,Wedding Party Newborn Children Video Product YouTube Festival Birthday Outdoor 5 HAPRYABIRTHDAY 7 FT,The height of the object in the image is 5 feet.
84359,84428,https://m.media-amazon.com/images/I/612CGvoO1SL.jpg,752266,height,10 INCH DOME GOOSENECK BARN LIGHT 11.25 - 9.5 4.96 - 1.22 10 AccessoryPackage x 2 3x10AwGWire Connectors 2 xM4-25Phillip's HeadScrews,The height of the object in the image is 10 inches.
84461,84530,https://m.media-amazon.com/images/I/612FsyISTTS.jpg,149159,height,PRODUCT DIMENSIONS SMALL W28CMXD21CMXH12CM MEDIUM W33CMXD25CMXH15CM LARGE W36CMXD29CMXH18CM,"The height of the objects in the image is provided for each size. The small object has a height of H12 CM, the medium object has a height of H15 CM, and the large object has a height of H18 CM."
84490,84559,https://m.media-amazon.com/images/I/612Go+PE1LL.jpg,254590,height,KUREHA JL3yj20 NEW hy! -f-OK 140c -60c,"The height of the object, as indicated on the packaging, is 30 cm."
84630,84699,https://m.media-amazon.com/images/I/612MEv+NYnL.jpg,258617,height,"1.5"" 40 Pack","The height of the object in the image is indicated as 1.5 inches, which is denoted by the label ""$1.5"" on the orange banner at the top left corner of the image."
84769,84838,https://m.media-amazon.com/images/I/612RTu7E6fL.jpg,173193,height,"1.96 inch CBB65 25  F+5% SH 450VAC 50/60Hz 3.3inch 40/85/21 C S2 PROTECTED E478788 10,000 AFC",The height of the object in the image is 3.3 inches.
84924,84993,https://m.media-amazon.com/images/I/612XCYRoveL.jpg,483370,height,17.6 7.5 1 9.1',"The height of the object, as indicated in the image, is 7.5 inches."
84940,85009,https://m.media-amazon.com/images/I/612YPTSUgUL.jpg,757743,height,21 X 20 5_inch 19 18 6 Toddiy 5 WILL BEA 7_inch GoodDay 9 8 Being Happy 3 6 Never Goes 2 5 Outof Style 4 2 0cm1 Oin Oin 2 3 4 5 9 0cm1 2 3 4 5 6 7 8 9 10111213141516,"The height of the object, as indicated by the ruler in the image, is 7 inches."
85030,85099,https://m.media-amazon.com/images/I/612cAdSTxFL.jpg,416664,height,Clock & Bluetooth mode Volume down/previous song Volume up/next song 20:288 Clock Setting 0345 Alarm setting/off LED screen Brightness adjustment Light mode 9 in,The height of the object in the image is 9 inches.
85052,85121,https://m.media-amazon.com/images/I/612cqVdfd+L.jpg,667819,height,"CuLHSTsires: FULLinch 11/2 Made of acrylic material, light weight Pure and transparent, clear data 31/2",The height of the object in the image is 6 inches.
85115,85184,https://m.media-amazon.com/images/I/612ep0liLgL.jpg,616171,height,"SPECIFICATIONS MODEL|Drawer 2U STRUCTURESCOLDSTEEL FACE PLATE Cold Rolled Steel DIMENSIONS19x 14.25x3.5 THICKNESS1.5mm 3.5""inch inch 19' inch",The height of the object in the image is 19 inches.
85130,85199,https://m.media-amazon.com/images/I/612fKfjl-IL.jpg,599772,height,PRODUCT SIZE 8 48 48 Firewood Rack Size Cover Size,"The height of the object, which is labeled as the ""Cover Size,"" is 48 inches."
85243,85312,https://m.media-amazon.com/images/I/612j9bsavHL.jpg,494658,height,(16 inches) JDX JDX JDX India Largest Selling Brand R 2558 (16 inches),"The height of the object in the image, as indicated by the measurement provided, is 16 inches."
85328,85397,https://m.media-amazon.com/images/I/612mrE+DrfL.jpg,752266,height,"30W LED FLOOD LIGHT DIMENSION 4.9"" 2.2"" 3.5' 5.9'","The height of the object, as indicated in the image, is 4.9 inches."
85359,85428,https://m.media-amazon.com/images/I/612o9NKuyVL.jpg,793774,height,"24WAND&.5GPMFANTIP With a wide fan spray pattern, achieve even concrete finishes in no time at all WAND COMPATIBLE B Need to use a different attachment? Easily swap wandswith most major manufacturerattachments! HANDLEPRESS Great for one hand operation,use the comfortable handle press for automatic control of spray","The height of the object in the image is indicated as ""24"" WAND,"" which suggests that the wand, likely referring to the length of the handle or shaft, measures 24 inches. This measurement is a common dimension for pressure washers and indicates the reach of the tool when fully extended."
85383,85452,https://m.media-amazon.com/images/I/612olzAiigL.jpg,558806,height,"size 6.3"" 5.4"" assembly required","The height of the object in the image is 5.4 inches, as indicated by the arrow labeled with ""5.4"" next to it."
85473,85542,https://m.media-amazon.com/images/I/612sZcXbrZL.jpg,745387,height,Size 86 x 30 x 98 cmL x W x H) Material Fabric Finish type Melamine Facing Furniture finish Maple,The height of the object in the image is 98 cm.
85582,85651,https://m.media-amazon.com/images/I/612xLf6pEYL.jpg,589105,height,nemot nemot nemot M S M M riemot remot rlemot S 26-INCH LUGGAGE,"The height of the object is indicated as ""26-INCH LUGGAGE"" in the bottom right corner of the image. This suggests that the height of the luggage is 26 inches, which is a standard size for carry-on luggage according to many airlines' regulations."
85715,85784,https://m.media-amazon.com/images/I/6130ECpQiyL.jpg,478357,height,71-Inch 41-Inch 30-Inch,The height of the object in the image is 30 inches.
85726,85795,https://m.media-amazon.com/images/I/6130SbUXCDL.jpg,801829,height,"Eco-friendly PP cotton filling,comfortable and soft OREVE Intimate storage bag for easy storage 58CM Wider pillow, designed to fit the neck","The height of the object, which is a cushion, is indicated as 58 centimeters in the image. This measurement is provided on the lower left side of the collage where the cushion is shown with its dimensions clearly marked."
85816,85885,https://m.media-amazon.com/images/I/6134QYUvvgL.jpg,178778,height,WEDGE POOCH Juiry Conture 6 4.75 in 9 in,"The height of the object, which is the pouch, is indicated as 9 inches in the image."
85817,85886,https://m.media-amazon.com/images/I/6134RbNBK1L.jpg,757743,height,"Subject Notebook x8.5""Size Ruled Subject Notebook I1""x 8.5Size Ruled Subject Notebook Risdo 1x.8.5Size Ruled EAPRESSEON Subject Subjoct Notebook Notebook 11.5Size wleo 4x 84DIFFERENT SIZE TABS 160TEAR-OFF PAGES TRANSPARENT POCKET SCIENCE D MADERNPWC",The height of the object in the image is 11 inches.
85884,85953,https://m.media-amazon.com/images/I/6136VEfS8bL.jpg,460806,height,HOPA,The height of the object in the image is 52 mm.
