index,image_link,group_id,entity_name,OCR Text,prediction
17074,https://m.media-amazon.com/images/I/41tR0H0PyBL.jpg,952353,voltage,"15.0"" LCD",0 V
17100,https://m.media-amazon.com/images/I/41tZvi0iKAL.jpg,186035,voltage,POWGRSMART POWERSMART 45008 WATTSI,120V.
17133,https://m.media-amazon.com/images/I/41tfOWpcNkL.jpg,900671,voltage,BELLA NO PREHEAT REQUIRED 123OWATTHEATING SYSTEM WITH ADIOSTABLETEMPERATORE CONTROL,1230 watts
17137,https://m.media-amazon.com/images/I/41tgv5zGgDL.jpg,752266,voltage,H12.5cm- 31cm W:25cm Size(Pa3mep):L31x25x12.5cm Power(MowHOctb).8w Suit Fornoa. aa:5-8m2,8W
17164,https://m.media-amazon.com/images/I/41tlhC-oaJL.jpg,635528,voltage,How Does it Function? ON/OFF Press once to turn on Press twice to turn off LED Indicators Each light represents 25% battery capacity Type C Input 5V 2.0A Type C/USB Output 5V 2.1A,5V
17200,https://m.media-amazon.com/images/I/41tsdTHSTzL.jpg,635528,voltage,"Charge for iPhone12 Charge for HUAwEI P40 Charge for Samsang S10 about5.4 times abour 3.8 times about4.8times C 60% 20000mAh Capacity Fully charge once,allows for 1 week to use",5V
17213,https://m.media-amazon.com/images/I/41tyTpq8dUL.jpg,641642,voltage,48db Silent Hair Dryer 1500W Drying and Sleeping,220V
17218,https://m.media-amazon.com/images/I/41tyy2Xh4aL.jpg,416664,voltage,Solar sensor wall light,6V
17232,https://m.media-amazon.com/images/I/41u1MTS8IWL.jpg,900671,voltage,200 0 O,200 V.
17273,https://m.media-amazon.com/images/I/41uCyPgfKmL.jpg,746096,voltage,"61.90mm 637.20mm Sylvox 27"" 427.45mm 16:9",100-240V
17276,https://m.media-amazon.com/images/I/41uDhuiwI+L.jpg,860821,voltage,LIGHTING' PROGRESS VAST Celing mouDyon P Descrption P2550-2030K mages Specificitio Dimeraio Dameter. 72 He6 Perfom Nurberof todule EMERGYGUIDE Ppat Poeer OV Estimated 7982 Artow bac hoey $15 CR KXC Leton cuen Mn Set leng Lod Mes nTs30,120V
17302,https://m.media-amazon.com/images/I/41uJvjvGyxL.jpg,952353,voltage,"LED 14""Screen Bottom Left Connector 40PIN in't louch",14.8V
17328,https://m.media-amazon.com/images/I/41uOWmlRcyL.jpg,416664,voltage,turn light off always light motion sensor light TICH-ONNIGHT LIGHTS.2 PACK MOTION SENSORLIGHTSAND3MODES(AUTO/ON/OFF Low Light High Light,120V
17350,https://m.media-amazon.com/images/I/41uVT5nG7bL.jpg,648011,voltage,basicLED Soft White 40- 12BUL8S 300 0.48,120V
17359,https://m.media-amazon.com/images/I/41uW5-PcCfL.jpg,416664,voltage,LAMP 3D ILLUSION 3D Lamp User Guide Peaetenecnrcargno,5V
17360,https://m.media-amazon.com/images/I/41uX3AvTRjL.jpg,965518,voltage,mrakita makita Trakita,18V
17427,https://m.media-amazon.com/images/I/41umPaZqAdL.jpg,186035,voltage,MULTIPLE CHARGINGWAYS Max.5000w input 00 Wall Outlet  Solar Solar Panel 1.2-2.4Hrs 1.5-3Hrs 1.2 H 2.2H T500Adagte Cenerator Vehicle Lead-acid Battery Chorging Catble and Lesd-acid 2.2Hs Charging Eetra Cabie Required) tely on BLUETTL we soid seper's,12V
17432,https://m.media-amazon.com/images/I/41unB1U81EL.jpg,211213,voltage,MADE IN CHINA SP ELEMECH ROHS REGANABA FREE 2.5/3R.P.M 30W 6549W1S011B Z009/09 SSM-16HR AC21V,120V
17468,https://m.media-amazon.com/images/I/41uv7yoDT+S.jpg,648011,voltage,,125V
17487,https://m.media-amazon.com/images/I/41uzZM5LTzL.jpg,922709,voltage,,12V
17497,https://m.media-amazon.com/images/I/41v+Vqcsm8L.jpg,709627,voltage,Battery Guy 971 24 521 581 Rechargeable Sealed Lead Acid Battery 6.volt 1.2Ah 4.8 0. Unit mm TerminalFi,6 volt
17502,https://m.media-amazon.com/images/I/41v29kwYMJL.jpg,922709,voltage,Restore your clean andbeautifulhome 4500Pa 120W Strong suction Strong power Low bass and HEPA Filter unit dust low noise running filter and gas separation,120W
17508,https://m.media-amazon.com/images/I/41v2ZH28nwL.jpg,900671,voltage,1.5 liter capacity FO Perfect size for 1-2 servings,120 volts.
17522,https://m.media-amazon.com/images/I/41v7H2gXrWL.jpg,306956,voltage,4-Piare Waffie Bater FENPRANGE 50-3000 HT-2208 FEXOWATT STURDYWIRE JACKET,120V
17527,https://m.media-amazon.com/images/I/41v8-Yv5IAL.jpg,900671,voltage,Double Pipe Heating Method 1700W Hot air 1700W Heat Uniform convection fast cooking circulation heating 230F 00:30,230V
17555,https://m.media-amazon.com/images/I/41vFR+OeJTL.jpg,900671,voltage,Why You Need a NUWAVE Air Fryer Bargain BRANDS Nuwave> nuwave Warranty: 1Year 30 days Multifunction yes No Easy to use yes No Built-in safety features yes No Peak Power 1800W 1100W Capacity 7.25Qt 4Qt Number of recipes 40 10,1800W
17561,https://m.media-amazon.com/images/I/41vH3qt4MuL.jpg,416664,voltage,Eye Friendly LED Fliker-free lighting won't harm the eyes when reading or studying,12V
17565,https://m.media-amazon.com/images/I/41vHD-SP-IL.jpg,922709,voltage,BEAKER 1600W/20L,240V
17570,https://m.media-amazon.com/images/I/41vHIyJ6WFL.jpg,641642,voltage,"Cuttable The LED strip lights can be cut every 6 LEDs along the cutting marks, very suitable for easy DIY. 50mm/1.97in 50mm/1.97in- 8mm/0.31 1 1 t ? ? ? Cuttable Cuttable Cuttable 24V 16.4ft(5m) 2.1x5.5mm DC female connector",24V
17585,https://m.media-amazon.com/images/I/41vK0M41vsL.jpg,348551,voltage,SANTA SNO BLOWE BASSSENP Fal de,0 V
17610,https://m.media-amazon.com/images/I/41vPZ5UmX9S.jpg,276700,voltage,Renkton,0 V
17625,https://m.media-amazon.com/images/I/41vSsbp17ML.jpg,187993,voltage,2.5L Mixing cup 83-88 LEDDisplay 4Shortcut menu buttons Select the menu or function in the LED display zokop 2.95HP motor,220V.
17630,https://m.media-amazon.com/images/I/41vU4hqtWYL.jpg,957050,voltage,Everything a creator needs hp 5MP camerawith privacyshutter HP Palette Large 17.3inch screen Powerful IntelProcessor Color calibrated Smart Sense Sustainably designed,There is no voltage information provided in the image. The image focuses on the features of a laptop and does not include any details related to electrical specifications such as voltage.
17643,https://m.media-amazon.com/images/I/41vVo4nCZqL.jpg,746096,voltage,"The TerraceFull Sun What's in the box: PowerCable M.LLS 65TV User Manual One Remote TM2095A with batteries (pictured below 33.5H 64.5"" 125 4 H 2.4D Dimensions: INCHESWxHxD TVWithout Stand57.7 x33.5x2.4 Featrsandspccationssjectochange","The image does not provide specific information about the voltage of the power cable included with the TV. Therefore, based on the given image alone, it is not possible to determine the voltage value for the power cable."
17681,https://m.media-amazon.com/images/I/41vf60e0IhL.jpg,957050,voltage,"MEMORYAND STORAGE An embedded Multimedia Card provides reliable flash-based storage at a great value. 4GB eMMC 4GBDDR4-2400 1.1 GHz base 64 GB eMMC storage MHz RAM frequency,up to (onboard) 2.8GHz burst frequency",1.1 GHz
17687,https://m.media-amazon.com/images/I/41vfobA1NIL.jpg,709627,voltage,CE,3.7V
17689,https://m.media-amazon.com/images/I/41vft2RzrqL.jpg,900671,voltage,Importado por:Ascensus Trading e Midea Logistica LTDA-CNPJ:07.635.245/0001-34 Distribuido por:Springer Carrier LTDA- CNPJ:10.948.651/0001-61 FRITADEIRA FABRICADO NA CHINA Modelo:FRB31 Seguranga Tensao V:127 SGS Frequencia (Hz): 60 Potencia (W):1400 INMETRO OCP 0040,127 V
17694,https://m.media-amazon.com/images/I/41vhT4bxMOL.jpg,752266,voltage,Width:1000mm Height:500mm ..Thickness:90mm Small-Emerald green Three-color dimming Size:1000*500*90MM Area:10-15m2 Power:25w*2 Space:living room/bedroom,25W*2
17787,https://m.media-amazon.com/images/I/41w0nzl139L.jpg,860821,voltage,,240V
17791,https://m.media-amazon.com/images/I/41w1LbCvLtL.jpg,957050,voltage,12GB RAM 256GB SSD,"There is no voltage indicated in the image provided. The image focuses on a laptop and its specifications, with no visible power supply or electrical components that would indicate a voltage measurement."
17792,https://m.media-amazon.com/images/I/41w1RlK6+IS.jpg,900671,voltage,"Full touch panel,One-button control 0-60min 80-200C timing accurate control 200",220V
17798,https://m.media-amazon.com/images/I/41w3xGEsWTL.jpg,860821,voltage,SPECIFICATIONS Duct Size:6 INCH Airflow:240CFM Temp:130C/266F Input Power:37W Power Cord:5.5 ft Fan Speed:2960 RPM 7.1',120 V
17801,https://m.media-amazon.com/images/I/41w4Ypif7oL.jpg,416664,voltage,1.Tum on switch on the base. 6.Insert the solar 2.Fit the plastic garden light on the lawn. cover on. 5.lnstall the stake 3.Install the pole. 4.Pull out the stake from the end of pole.,1.5V
17805,https://m.media-amazon.com/images/I/41w5OmIU5JL.jpg,883833,voltage,ndustrial air conditioner Single Tube fi0y 43.3in 17.7in 20in,110V
17814,https://m.media-amazon.com/images/I/41w6zmok9wL.jpg,883833,voltage,"62.1cm/24.456inch HHAHAA Raokop 45.5cm/17.91inch 32cm/12.6inch Cooling Capacity:12000BTU/H Power Supply:115V/60Hz AC CoverageArea(Sq.Ft.):400Sq.Ft. Temperature Range:60.8F-86F Product Weight:61.73lbs Product Dimension12.6""x17.9""x24.45'",115V
17815,https://m.media-amazon.com/images/I/41w7isnf+3L.jpg,997176,voltage,"1500w FastBoiling with 5-8 minutes,enjoy your favorite coffee, tea,etc",1500W
17828,https://m.media-amazon.com/images/I/41wA7BLBzbL.jpg,746096,voltage,A9G KHDROLEDTV 77Class 76.7diag. 67 7/8 0 0000 . 00 19 3/4 Voice emote control What's in the box? Table-top stand AC power cord Voice remote control w/batteries SONY Operating instructions,100-240 V
17841,https://m.media-amazon.com/images/I/41wD+WiVBvL.jpg,186035,voltage,,120V
17865,https://m.media-amazon.com/images/I/41wI+W95xFL.jpg,416664,voltage,As A Pretty Provide You Soft Light Decoration In Bathroom When Washing At Night,120V
17869,https://m.media-amazon.com/images/I/41wIj5ygE6L.jpg,169111,voltage,300ml large dust box can hold more garbage at one time,12V
17884,https://m.media-amazon.com/images/I/41wMM2UW19L.jpg,412008,voltage,960g UJackl,960 g
17921,https://m.media-amazon.com/images/I/41wT28fvjqL.jpg,900671,voltage,360Circulation Technology More even and efficient hecting than traditional oven Heoting 360 80C-230C Super Power 1700W Temperature Range 360Air Frying Ordinary Baking,220V
17925,https://m.media-amazon.com/images/I/41wUbpanUUL.jpg,187993,voltage,950 Watt Peak-Power Motor Hamilton Beach,120V.
17929,https://m.media-amazon.com/images/I/41wVcaAFQbL.jpg,416664,voltage,50cm 160cm,"There is no indication of voltage in the image provided. The image shows a floor lamp with stained glass details, but it does not include any electrical specifications or symbols that would indicate the voltage rating for the lamp."
17943,https://m.media-amazon.com/images/I/41wZ9UORIdL.jpg,860821,voltage,Hinter SEAROWFAN 54 55085 INCHES HUNTER,120 V
17949,https://m.media-amazon.com/images/I/41wb2GGkZFL.jpg,860821,voltage,Panasonic PICK-A-FLOWSPEEDSELECTOR selectspeed50-80-110CFM,120V
17953,https://m.media-amazon.com/images/I/41wcUHbkRJL.jpg,957050,voltage,"13.3""HD 250-nits 16GB RAM 2TB SSD intel Intel CORe GRAPHICS Remote< (intel zoom Learning",250-nits
17965,https://m.media-amazon.com/images/I/41wfu2ho-1L.jpg,416664,voltage,CORDLESSDESIGN Get rid of the constraints of cables and use it anywhere,5V
17977,https://m.media-amazon.com/images/I/41wif8HABtL.jpg,709627,voltage,3.7T5.734 Ra MADEIN CHINA CA UTION O,3.7V
18024,https://m.media-amazon.com/images/I/41wsSBZ3cNL.jpg,746096,voltage,"SIMPLE INSTALLATION Easy to install on the wall in three steps I. Setp 1:Nailed into the wall Setp 3:Hang the bracket when the bracket is fixed Expansion rubber plugs4 Gourd hole4 Screw4 (Sotp 2:through the bracket,screwed into the expansion rubber plug) 7 mm/e.7* 324 mm/12.8 16 mm/0.6* $5 mm/20.3 436 mm /18.7* 0mm/0 215 mm/8.5** 268 mm /10.6* 21.5 inch",0V
18029,https://m.media-amazon.com/images/I/41wt4Wk7JYL.jpg,240413,voltage,,1.8V
18059,https://m.media-amazon.com/images/I/41x0AHVUb3L.jpg,416664,voltage,A Heart-warming Gift for children,5V
18061,https://m.media-amazon.com/images/I/41x0AojQNaL.jpg,957050,voltage,Quad Core i5-8265U 16GBDDR4 Memory 256GB PCle SSD+1TB HDD USB Type-C) HOMI USB Audio port ports port,0V
18068,https://m.media-amazon.com/images/I/41x18clSYML.jpg,635528,voltage,CHARGELIKELIGHTNING.WITHLIGHTNING 2.4A input quickly recharges your power bank 2.4A output quickly recharges your iPhone. Lightning Input 2.4A USB-A Output 2.4A,2.4A
18100,https://m.media-amazon.com/images/I/41x9Hgmxu2L.jpg,883833,voltage,"58dB US LISTED 661 Watts 13.3"" 15.6"" 18.6""",115 V
18108,https://m.media-amazon.com/images/I/41x9lqFSFRL.jpg,709627,voltage,Model No.:CS-LI1XL Part No. EI-D-L11.C8872A.29518 38403.46607.52030 Capacity2600mAh/19.2Wh CameronSino Type Li-ion/7.4V CAUTION 1.DONOT ATTEMPT TO DISASSEMBLE.OPEN OR SERVICE THE BATTERY PACK WARRANTY VOID IF LABEL IS REMOVEC 3.REPLACE ONLY WITH THE BATTERY PACK DESIGNATED FOR THIS PRODUCT 2.DONOT CRUSH PUNCTURESHORT EXTERNAL CONTACTS OR DISPOSE OF IN FIRE OR WATER 5.DO NOT STORE ABOVE 60C (140C) CE,19.2V
18116,https://m.media-amazon.com/images/I/41xBxyT1qsL.jpg,416664,voltage,Warm light Coollight Daylight white,100-240V
18138,https://m.media-amazon.com/images/I/41xGFZWytpL.jpg,267182,voltage,12on,12V
18140,https://m.media-amazon.com/images/I/41xH2u40q6L.jpg,416664,voltage,soft silicone BPA-Free 100% safety,"There is no visible indication of voltage in the image provided. The focus is on a baby and a soft silicone night light, with text emphasizing safety features rather than electrical specifications. Therefore, it's not possible to determine the voltage from this image."
18151,https://m.media-amazon.com/images/I/41xIxlyKXSL.jpg,957050,voltage,"15.6""FHD IPS Touch AMD 64GB RAM 1TB SSD Windows11 TOUCHSCREEN",0.0 V
18164,https://m.media-amazon.com/images/I/41xMPcSLFeL.jpg,635528,voltage,The Most Compact5000mAh power bank iphoneXS 0.98in 4.1in 117g/4.20z,5V
18176,https://m.media-amazon.com/images/I/41xPU1liqWL.jpg,416664,voltage,As A Pretty Provide You Soft Light Decoration In Bathroom When Washing At Night,120V
18180,https://m.media-amazon.com/images/I/41xQBDct6QL.jpg,648011,voltage,3er Set/Set of 3 E10 16 V geeignet fur 15+16 3 W Indoor Glunfaden Brennstellend,16 V
18181,https://m.media-amazon.com/images/I/41xQTzcK3BL.jpg,416664,voltage,AUTO ON Lundunr When The Room Is Dark Enough AUTO OFF Luxdumin When The Ambient Light Increases,120V
18184,https://m.media-amazon.com/images/I/41xQg8KrCFL.jpg,922709,voltage,120w high power 9000pa strong suction Alloy fan blade All copper inner core High density design No air leakage,"The image does not provide specific information regarding the voltage of the device. Typically, a fan's power specification would include its voltage as part of the description or specifications, but this data is not visible in the provided image. To determine the voltage, one would need to refer to the product's technical specifications or manual."
18216,https://m.media-amazon.com/images/I/41xY4k8qXCL.jpg,635528,voltage,"0.9"" 10,000 mAH 3.8"" 2.5""",5V
18233,https://m.media-amazon.com/images/I/41xceYDi-9L.jpg,957050,voltage,"17.3FHD144Hz Thin BezelIPS-Level,45% NTSC","There is no visible voltage indication in the image provided. The focus of the image is on the laptop's screen and keyboard, with specifications mentioned at the top, but there are no numeric values or symbols that would indicate a voltage measurement."
18237,https://m.media-amazon.com/images/I/41xf+w0-H8L.jpg,635528,voltage,All Ready for You POWERADD PRO Power Bank 10000mAh OTHER ChargerUSB C Power Bank CableC toC (Include only) 100 WERADD PRO,5V
18258,https://m.media-amazon.com/images/I/41xjgkeXD5L.jpg,883833,voltage,150MM PRODUCT NAME MINI AIR COOLER HUMIDIFIER NET WEIGHT 880G WORKING CURRENT 2A INPUT VOLTAGE 5V COOLING POWER 6-15W CAPACITY 480ML SIZE 150152185MM COOLING RANGE 3-10DEGREES CELSIUS THEACT THEAMMIENT,5V
18271,https://m.media-amazon.com/images/I/41xnh3Bn78L.jpg,648011,voltage,UHEUHE-200E2-C MALMADENCHINA,230V~
18304,https://m.media-amazon.com/images/I/41xwNNf8FML.jpg,709627,voltage,69 99,11.1V
18318,https://m.media-amazon.com/images/I/41y+udaW4OL.jpg,412008,voltage,Enjoy BBQ in the sun PRODUCTINFORMATION Feature Description Color Black Material Stainless Steel Power Source Charcoal Overall Dimensions (inch) 23.5L17.0D26.0H Actual Product Weight lbs About 14.3 Assembly Required About 5minutes Dimensions(inch) Weight(lbs) Packages Information 24.84.817.3 15.4,260V
18337,https://m.media-amazon.com/images/I/41y1k0D3yDL.jpg,494500,voltage,"N.W:38.5LBS 16.69"" 17.32"" 16.26"" COMPACT AND PORTABLE Ideal for a small kitchen in your apartment vacation home,or RV,etc APARTMENTS CAMPERS/RVS DORMS",120V
18359,https://m.media-amazon.com/images/I/41y6Dqa8kDL.jpg,635528,voltage,Modt 9.8$0 Outpt 29.6W,5V
18376,https://m.media-amazon.com/images/I/41y9BBdBz+L.jpg,635528,voltage,Compact and portable Lightweight & easy to hold CEFC 10000,5V
18380,https://m.media-amazon.com/images/I/41y9pflv-+L.jpg,507467,voltage,"Product Name Full vision head lamp Weight 230g Max Lum 350 Lum Lrradiation area > 50 square meters Power 1OW Lamp beads COB&XPE Battery 1200mAh lithium battery Charging mode USB Function Strong light - weak fiash- Charging time wave sense 4h Waterproof IPX4 Usage time 3-8h Package Size 55mmX35X100mm The above data is for reference only, subject to the factory inspection data!",10W
18386,https://m.media-amazon.com/images/I/41yB55mtkNL.jpg,276700,voltage,150oWPowerfulMotor Provide sufficient power for cutting and greatly improve the efficiency of bone sawing Safe and stable Low noise Long life,1500W
18391,https://m.media-amazon.com/images/I/41yDCpFsbLL.jpg,965518,voltage,FHSA Trarita Trakita,18V
18449,https://m.media-amazon.com/images/I/41yPQWoyInL.jpg,957050,voltage,"8.90H 12.76W 8.90D 0.78""H","0.78""."
18457,https://m.media-amazon.com/images/I/41yQyGHFZSL.jpg,957050,voltage,"16D 14.09"" (W) 9.66D 0.78H","There is no voltage shown in the image provided. The image displays the dimensions of a laptop and its thickness, but it does not include any information about electrical specifications such as voltage."
18464,https://m.media-amazon.com/images/I/41ySVs9IYOL.jpg,900671,voltage,KALORIK O 00h O In O O,120 V.
18468,https://m.media-amazon.com/images/I/41yTEWjYToL.jpg,952353,voltage,For monitors measuring up to 32' and weighing up to 19.8lbs,0
18477,https://m.media-amazon.com/images/I/41yUn1Z0ifL.jpg,416664,voltage,PISA TOWEN  with FINE WINES LONDON,120V
18481,https://m.media-amazon.com/images/I/41yWDAOcflL.jpg,635528,voltage,The 8-Pin Cable Can be Used to Recharge the Power Bank or iPhone Other Devices are not Compatible On/Off Power indicator light 8-Pin Input:2.IAmps,2.1Amps
18508,https://m.media-amazon.com/images/I/41yeDnPLxjL.jpg,416664,voltage,Automatic Timer and Cycle Every 24 Hours ON OFF 2H Flickering Flame Non-flickering Flame Lower the Brightness 5 G Increase the Brightness Pull out One Remote Control all Candles,120V
18509,https://m.media-amazon.com/images/I/41yfNuzca4L.jpg,416664,voltage,Metal Lamp Marrakech Cover Mosaic Glass Lampshade E12LED Bulb Metal Base ON/OFF Switch Lamp base X1 Glass lampshade X1 E12 led bulb X1 Meta cover X1,The voltage shown in the image is 100-240V.
18516,https://m.media-amazon.com/images/I/41ygy-KNieL.jpg,416664,voltage,Black-Tum-onthe tight effect White-Turn on the light effect REAL SHOOTING THREE COLOR TEMPER/ITURE DISPLTY Black-Tuoff the light effect,220V
18526,https://m.media-amazon.com/images/I/41ynb9ODJcL.jpg,416664,voltage,Switch Zipper 2 U$B and 1 Plug Makes the Floor Lamp More Stable Wire Storage Clips,100-240V
18541,https://m.media-amazon.com/images/I/41ypSDsJj9L.jpg,900671,voltage,Se .05h 02:50,240V
18552,https://m.media-amazon.com/images/I/41yr1Py6c0L.jpg,900671,voltage,OOh,120V
18566,https://m.media-amazon.com/images/I/41yvEJfKvHL.jpg,187993,voltage,BPA-free accessories Perfect for smoothies on-the-go Dishwasher-safe parts for easy cleanup CHEFMAN Powerful 700-watt motor,240V
18568,https://m.media-amazon.com/images/I/41yvMmAJwoL.jpg,709627,voltage,SNO,3.7V
18579,https://m.media-amazon.com/images/I/41yyeTCVCUL.jpg,416664,voltage,Before After,240V
18590,https://m.media-amazon.com/images/I/41z0AHL5ZSL.jpg,746096,voltage,"74.5W What's in the box: Power Cable .UserManual SolarCell Remote TM2280E 42.6H 84.5"" 45.1H 1.1D 14.4D 16.9""W Dimensions: INCHESWxHxD TVWithoutStand74.5x42.6x1.1 TVWith Stand74.5x45.1x14.4 StandFootprint:16.9x10.5x14.4 Rtand heght net showm in sisu. Features and spe tubject to cheng",100-240V.
18621,https://m.media-amazon.com/images/I/41z8VI-3NCL.jpg,957050,voltage,"Genuine Windows 10 Home64bit, English| 90WHrs4S1P,4-CelLi-ion",4S1P
18641,https://m.media-amazon.com/images/I/41zFOBcLkvL.jpg,276700,voltage,"A safe grip Comfortable Foldable Grip The ergonomics of the Sk-210 provides comfortable handling for extended use Foldable design provides safety and room for when it is not in use Also the safety lock helps to keep the blade sturdy Dimension: handle length 5.5""/Blade length 10"" SSkana210 Safety lock",0 V
18645,https://m.media-amazon.com/images/I/41zG+u-achL.jpg,883833,voltage,PRODUCT PARAMETERS PRODUCT PARAMETERS 165mg 165mm modelR7 Size:165x129x128mm Color: white motor speed:high/middle/low Water capacity: 300ml Filter:12-layer filter Input Current5V-2A Button: Manual button rated power:3-8w usage time: 20000mAh for 6 hours,5V
18659,https://m.media-amazon.com/images/I/41zJGEaVKVL.jpg,641642,voltage,56ft 15 Bulbs String Light with 1 spare bulb,10V
18671,https://m.media-amazon.com/images/I/41zLR2e3fOL.jpg,416664,voltage,Multiple Startup Modes Socket USB Powered Deskaop Mocku Power PC Bank,12V
18672,https://m.media-amazon.com/images/I/41zMDr0i+SS.jpg,709627,voltage,Long Service Life 1200 1.2V Cycles 3300mAh,1.2V
18694,https://m.media-amazon.com/images/I/41zTIE17GBL.jpg,709627,voltage,,6.0 V
18723,https://m.media-amazon.com/images/I/41zbep79OCL.jpg,240413,voltage,,1.35V
18724,https://m.media-amazon.com/images/I/41zbqlDd5fL.jpg,416664,voltage,"Built-in Timer and Memory Function Timer:15/30/45/60 minutes,won't disturb y0ur sleep.",24V.
18732,https://m.media-amazon.com/images/I/41zdwaCgsQL.jpg,965518,voltage,Specification: Product Name Diamond core drill machine Product No. 06133Z1Z Rated Voltage(V~ 220 Rated FrequencyHz 50 Rated Power Input w) 1800 1Gears 2Gears 3Gears No-Load Speedr/min 750rpm 1650rpm 3300rpm Concrete Drilling Hole Diameter 65-130mm 30-65mm 15-30mm Wall Drilling Hole Diameter 110-190mm 65-110mm 15-65mm Net Weight (Kg 6,220 V
18748,https://m.media-amazon.com/images/I/41zgOKOgEzL.jpg,957050,voltage,AMD RyzenTM 9 6900HS 3.3-4.9GHz 8 Core-16 Thread | NVIDIA GeForce RTXTM 3060 w/6 GB GDDR6,19V
18754,https://m.media-amazon.com/images/I/41zhKoI9y2L.jpg,957050,voltage,"15.6"" FHD Anti-glare 36GB RAM AMD RYZE 2TB SSD 5000 SERIES - Windows11","There is no voltage indicated in the image provided. The image showcases a laptop with its specifications, but it does not include any electrical parameters such as voltage."
18776,https://m.media-amazon.com/images/I/41zmai8JB4L.jpg,746096,voltage,"66W What's in the box: 75TVwith Stand User Manual PowerCord One Connect BoxTM One Invisible 38H ConnectionTCable 74.5"" OneRemoteTM1950C with batteries 40.4H (gictered belew) 1.4D M_6S 13.3D Dimensions: INCHESWxHxD TVWithoutStand66x38x1.4 TVWithStand66x40.4x13.3 Stand Footprint0.5 x13.3x9.5 OneConnection Box:15.5x3.2x7",100-240V.
18796,https://m.media-amazon.com/images/I/41ztJaCMLgL.jpg,986984,voltage,Product parameters 168MM 240MM Capacity 400ml Work Time ~10h Weight ~400g LEDlight 7 color LED cycle Power ~14W Onput DC24V/0.65A Noise <35db(A) Size 168mmX240mm Frequency 2.4MHz Mist ~35ml/h Material PP/ABS/PC Usage area ~20-40m2,24V
18885,https://m.media-amazon.com/images/I/51+2CLE2KAL.jpg,900671,voltage,SHARING COMMUNITY Share equipment with family and make delicious food together Aigosmart now Tom shared the air fryer AIR FRYER CUBE RECIPE BOOK,400 V
18957,https://m.media-amazon.com/images/I/51+845d9TwL.jpg,997176,voltage,Ultra Fast Boiling 212F 1500W0.5L1-2MINS Keep Warm Range 160F-195F 1h,1500W
18959,https://m.media-amazon.com/images/I/51+89zqR6SL.jpg,635528,voltage,20000mAh Small Size.Big Power 2USBPORT CHARGING satisfy your different device,5V
19015,https://m.media-amazon.com/images/I/51+C2Uw+T2L.jpg,860821,voltage,,120V
19089,https://m.media-amazon.com/images/I/51+Gl2710bL.jpg,952353,voltage,"13.3"" 1080P FULL HD",1080p
19104,https://m.media-amazon.com/images/I/51+H8ArhR-L.jpg,276700,voltage,45 angle cutting 90angle cutting,"There is no voltage indicated in the image provided. The image shows a tool with interchangeable blades, highlighting their ability to make 45Â° and 90Â° angle cuts, but it does not include any information about electrical specifications or power requirements for the tool itself."
19143,https://m.media-amazon.com/images/I/51+KT3EJNAL.jpg,957050,voltage,"13.3""IPs Technology with Large WideViewing 1920X 178 Resolution 1920x 1080 FHD Display 78Viewing Angle","There is no information provided in the image regarding voltage. The image focuses on the specifications of a laptop's display, such as resolution and viewing angle, but it does not mention any electrical measurements like voltage."
19145,https://m.media-amazon.com/images/I/51+KgN5TfVL.jpg,997176,voltage,1500w fast boiling Safely Boil Water 100% BPA FREE,1500W
19189,https://m.media-amazon.com/images/I/51+NZQ3oFaL.jpg,883833,voltage,"ComfortStar Product Specifications Comfort... it's in our name Indoor unit model CGS12CA(1) ALEGRAGOLD Outdoor unit mode Rutrd CGS12CA(O) SERIES Power supply VPhHz 1151.6 t power RatedCapacityrange) 8tu/h 129003800~12100) 1165 Cooling Rated current 10.13 EER Ru'w SEER Bou'w 10.3 20 RatedCapacity(range) Btuh 120002730-12500 Input power Rated canert W 10.05 1154 Heating at 47F HSPF4 Bulw Bu'w 10.8 HSPFS 8.5 MINIMUMCRCUITAMPACITY(Outdoorunt) 18.5 MAXFUSE (Outdoer unit) 25 ndoor air fow (Hi/Mi/L) OM 300.00/241.18/176.4 CGSseries Joor noise levet (H/M/L) CBA) 31.577.8711.61 41/35/26.5 Dimension(WxDaH) Inch Indoor nit Packing (WxD inch 34.45x11.22x14.96 Net/Gross weight Ibs 18.52/24.03 m3/h 2100 Auto-restart FEATURES: WyC Moy  JoopPO CFM SECS Timer (24H) Outdoor noise level (Sound pressure) Omersion 54 Turbo inch 30.12x11.9321.85 Outdoor unit Packing WDH inch Net/Gross Weight 34.92x13.27x24.02  Sleep mode (7 hour off) Ibs. 2.177.08  By Pass Function (Emergency operation) Refrigeramt Type/Charged .. R410A/26.6 LED Display Addonachgeforch Refrgerant precharge 25  Manual Power Control on Indoor unit PSIG 556/340 0.16  Low Ambient Heating and Cooling YEARMAPRANTY Design gressure  Louver Position Memory  Refrigerant Leak Detection COMPRESSOR Busdd rtafios Liquid side/Gas side inch Max. pipe length # 82.0 Cold Catalyst Filter Dry Mode Max, diff, in leve 1e 32.8 High Density Filter YEARNARRANTY Cennection wiring 2 Way Draining PARTS indoor Heating Cooling 60-90 INVERTER ACERTRED Anbiertenperatare 3286 Outdoor Hezting Cooling 5-122 5-75",115 V
